time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,FPAR_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,AI_RS,TWI_RS,NDWI_RS,Months_since_burn_RS,PFT_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,x_coord,y_coord
2011-05-15 00:30:00,-60.745703286561245,94.98492093201001,52.129763972054604,52.129763972054604,20.506394305107527,0.06287290059811827,59.776517585233385,0.0,134.09976987889786,47.754476135690396,52.336848579547926,249.8768332242742,338.0178892473118,379.29598073863866,9.846101457984977,0.8279055,0.2738761,305.4552,42.768696,6.317373,68.79274,25.83121,11.544737,0.23174422807654868,13.054486,-0.12227444,,30.0,242.15201,20.170809,12.711153,2.5965505,297.82574,829.3492,133.3502,-17.1507
2011-06-15 00:30:00,-11.380602276588302,32.1466908267971,21.746957854537605,21.746957854537605,17.658929984027775,0.05848957263194444,55.39195380766713,0.0,105.34804693555553,20.585777697489767,61.69081529301871,237.9976509148611,313.68667104166667,393.8314034759738,9.111447156818379,0.7676323,0.25368318,303.7088,39.789646,6.317373,68.79274,25.83121,12.965977,0.23174422807654868,13.054486,-0.13236733,,30.0,222.65817,16.839169,9.606735,2.4147916,35.633293,738.6035,133.3502,-17.1507
2011-07-15 00:30:00,8.834903934389459,26.3549517718514,20.09458666704738,20.09458666704738,21.10786597513441,0.05664369572580645,51.96847688274193,5.6000000000000005,111.30830884744626,18.408033843439163,66.70452888231756,238.0704403709274,342.32067473118275,393.35594510573634,12.210156098101063,0.71266407,0.22877312,306.50925,36.88702,6.317373,68.79274,25.83121,13.083033,0.23174422807654868,13.054486,-0.14178665,,30.0,229.4952,19.559515,12.914675,2.5958385,7.6071806,513.143,133.3502,-17.1507
2011-08-15 00:30:00,9.25364835981856,26.3082143336825,15.741542730015517,15.741542730015517,21.895498895833335,0.052778438756720426,44.77636456045935,0.0,116.52874805283604,14.420343952496296,71.67302771373635,264.0246783668078,339.4372037634409,394.12415460442327,14.74714545652085,0.5630901,0.20719984,310.17532,30.630854,6.317373,68.79274,25.83121,16.04671,0.23174422807654868,13.054486,-0.15022685,,30.0,256.38068,20.506453,14.66954,1.3391037,6.349734,304.17548,133.3502,-17.1507
2011-09-15 00:30:00,17.339703435338542,25.761267412937915,13.791109364522438,13.791109364522438,25.4668964875,0.04927232225000001,48.46360972375628,0.0,120.532593075,13.054732228700717,74.37627086630698,269.53286292887503,366.2526845138889,387.67585175141954,17.149901055916587,0.52285784,0.18952744,314.17844,26.833303,6.317373,68.79274,25.83121,15.483164,0.23174422807654868,13.054486,-0.16206035,,30.0,286.28857,24.658499,20.220322,3.1940217,7.128964,42.76226,133.3502,-17.1507
2011-10-15 00:30:00,8.70575430052316,57.9180991494321,65.02894194550714,65.02894194550714,28.65011676075269,0.05304265343413978,58.19586271738401,37.0,135.7304823600207,59.57101700922053,57.80988526320979,264.67043611594755,407.4164846774193,417.81084272290923,16.851448726580447,0.50808,0.17338952,317.5094,24.159273,6.317373,68.79274,25.83121,13.707005,0.23174422807654868,13.054486,-0.1749644,,30.0,284.94254,29.943386,25.245531,26.73891,31.272036,38.87922,133.3502,-17.1507
2011-11-15 00:30:00,-11.082317532385119,178.33801804257735,96.96232748649814,96.96232748649814,27.354433645833332,0.1397918743125,72.95854617658175,147.8,136.0861991577778,91.78501802502772,31.40205250016947,245.81032464319443,418.71189055555556,420.06169633006743,10.087116583327788,0.66300553,0.22692801,314.83273,30.203407,6.317373,68.79274,25.83121,11.478941,0.23174422807654868,13.054486,-0.15485217,,30.0,270.2546,29.290499,20.486406,150.83249,180.76543,187.11516,133.3502,-17.1507
2011-12-15 00:30:00,-86.79663013669949,272.29892448418366,116.1372326378847,116.1372326378847,27.606626414173416,0.1432099514660983,75.74547549523294,216.60000000000002,150.61215364616046,106.38975283763212,25.979577446299558,262.7934808953309,421.4643528288105,422.73625546044946,9.185614523233612,0.9567397,0.26267081,315.142,39.32287,6.317373,68.79274,25.83121,12.17815,0.23174422807654868,13.054486,-0.13264965,,30.0,273.6634,29.637096,17.342894,70.173065,247.74446,254.87343,133.3502,-17.1507
2012-01-15 00:30:00,-59.2609564512,215.3166938172,109.27421608249102,109.27421608249102,27.163456216397847,0.12005888950940859,76.70130701093707,281.0,137.93105025926747,100.10275409946236,21.492190188172042,249.1810570996102,421.8060134408602,425.13777766925733,8.591709044325633,0.54465026,0.19339561,321.72998,26.125217,4.928395,71.2502,24.370642,17.155403,0.23174422807654868,13.054486,-0.14553624,,30.0,284.34137,30.845482,22.325592,65.201614,286.20715,317.4792,133.3502,-17.1507
2012-02-15 00:30:00,-73.18906418339999,213.4328688702,101.64601914737528,101.64601914737528,26.851272490565094,0.11608691707256404,77.16084885521674,223.79999999999998,168.40748229610446,99.53650725574713,29.11381242816092,292.4177281489888,410.78237595429044,431.0989752629865,8.26530609335585,0.8142559,0.27114594,318.05844,36.96984,4.928395,71.2502,24.370642,14.577827,0.23174422807654868,13.054486,-0.11682469,,30.0,304.7653,29.749657,20.227009,125.52006,260.89474,441.66016,133.3502,-17.1507
2012-03-15 00:30:00,11.185049597608078,197.43058822134333,72.90930166474942,72.90930166474942,25.683978879793152,0.1727876682681568,81.93441068192625,508.6,121.89745522727175,66.78997258237351,25.66740168967331,220.49351238995018,418.7712036667693,412.7255552560102,6.091648576577303,0.8001786,0.26789382,306.91333,36.283985,4.928395,71.2502,24.370642,6.0565624,0.23174422807654868,13.054486,-0.022704352,,30.0,237.92186,27.638384,12.443275,199.14195,389.86365,637.6081,133.3502,-17.1507
2012-04-15 00:30:00,0.043597020600000036,113.3456752026,59.40124707368765,59.40124707368765,24.41953098734259,0.09862708101860154,70.50182982200849,51.800000000000004,142.20854927273734,56.22951381944444,47.02547298611111,250.21930164859725,384.95776271059583,399.2283002529018,9.207776761916634,0.9539813,0.27890015,308.25876,43.427364,4.928395,71.2502,24.370642,9.27475,0.23174422807654868,13.054486,-0.10489491,,30.0,252.52318,25.547333,15.342905,16.934574,341.5966,627.8037,133.3502,-17.1507
