time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_gamma_06_RS,solar_exposure_month_RS,temp_avg_month_RS,VPD_RS,rain_month_RS,rain_month_L1_RS,rain_month_L2_RS,rain_month_L3_RS
2017-01-15 00:30:00,-49.217278940159005,194.3959646344975,145.17868569433853,22.228399697580645,0.17760871071908607,53.94238024559794,0.0,85.2733359590795,88.33000885258951,315.1088248479473,194.6473166318601,357.62197788978494,12.557120045159678,1.65,311.3095,47.1238977764203,0.1574445,14.346727,0.9687636,294.6946,22.94081,14.007527,49.3,62.5,48.5,53.899998
2017-02-15 00:30:00,-65.6000610827559,177.09553839362616,111.49547731087026,20.75464208854167,0.15751515440848213,54.08479697874707,0.2,64.95981916584985,79.62446377775336,273.1499892906136,159.219526977175,351.1319142857143,11.4162204514548,1.7,310.89294,52.03597659518175,0.15248713,15.988909,0.7676005,255.09258,21.112501,11.103145,30.399998,49.3,62.5,48.5
2017-03-15 00:30:00,-43.733344389005374,161.0775491450812,117.34420475607584,21.51454966129032,0.1509971206485215,66.34157674529571,0.6000000000000001,53.33865063836391,64.90911085128378,231.28499325886423,124.77582460098857,357.01077681451613,8.777005579321896,1.5,306.76913,52.5681478808799,0.15381438,11.585201,0.24744472,210.2076,22.20258,11.853076,37.3,30.399998,49.3,62.5
2017-04-15 00:30:00,-24.112138765891928,114.87743449965143,90.76529573375947,15.431963181250001,0.22459819196180555,74.37001083919598,0.6000000000000001,40.31286799651846,34.63319117314515,155.10117349318452,70.81025579572618,332.98210305555557,4.53273844695613,1.2666667,296.88354,55.572356070168,0.18241045,8.456249,0.82777256,142.82793,15.581165,5.089734,122.0,37.3,30.399998,49.3
2017-05-15 00:30:00,-25.184422947253992,112.37791866498031,87.19349571772634,11.603207848118283,0.17405287261424734,65.53608171510214,0.0,27.381738151029843,13.252956670941849,110.41724064679838,34.31448693246371,313.8111328629032,4.732901354160019,1.6750001,290.90283,66.3708379557324,0.190821,5.781104,0.7717283,107.81062,11.395806,2.3989048,23.500002,122.0,37.3,30.399998
2017-06-15 00:30:00,-22.369838212620852,94.9184751774448,72.54863696482396,8.287652017141527,0.16151841233021585,79.9822038234823,0.0,20.837120913542915,13.986478055872984,98.40738365802778,26.7566184786625,299.1308857638889,2.19602660411067,1.4749999,286.5323,66.2599220872414,0.18525256,6.1680603,0.1564992,98.8426,7.359833,1.7912941,1.9000002,23.500002,122.0,37.3
2017-07-15 00:30:00,-20.163750816177487,88.21184323662305,68.04809242044558,8.008985646418012,0.15989656510487438,79.10829680602383,3.2,23.172297514522466,13.86099809053348,95.65846674452487,33.621514772911965,306.2514981182796,2.24849611963784,1.3,285.44876,63.45953505298471,0.22366014,4.6048613,0.06910509,97.61425,7.5706453,1.7645903,44.300007,1.9000002,23.500002,122.0
2017-08-15 00:30:00,-25.5106300374,96.434741772,70.92411173459999,8.614699276881721,0.24438660090590725,76.6277207134262,8.6,24.49789495967742,27.107091263440857,121.03326522142338,50.299722195200275,304.35055967741937,2.622080496869751,1.2,288.58908,60.763294683256106,0.23314305,6.138736,0.42989126,120.53464,8.413388,1.8827057,70.79999,44.300007,1.9000002,23.500002
2017-09-15 00:30:00,-40.115727057600004,119.2394575584,79.12373050080001,11.373096960416667,0.21029569191899025,66.00372395239802,3.0000000000000004,34.42561166666667,49.36764854166667,177.90266154873683,87.72891296493822,307.590305625,4.597247534507488,1.225,294.1557,54.26523845818724,0.19202386,8.265202,0.18406948,171.85956,11.048,3.765194,10.300001,70.79999,44.300007,1.9000002
2017-10-15 00:30:00,-46.8196007274,145.3755136302,98.5559129028,15.64808226688515,0.16974245791842996,62.79530911736677,24.917141845036262,47.309305981182796,82.60462184139784,247.44172407450824,143.642243004947,326.81409648760416,6.673038681032226,1.3666667,301.07333,51.0931521033709,0.15968458,11.923023,-0.8944606,228.62534,15.421612,5.7101183,28.5,10.300001,70.79999,44.300007
